schema	papersoccer.opening-bank.v1
phase	test
depth	8
pairs	27
rules	8x10;opponent_goal_only;player_to_move_loses
generator	uniform-legal-move-generator/v1
generator_seed	13781571303722659152
selection	splitmix64-unbiased-rejection-sampling/v1
state_hash_algorithm	sha256-canonical-game-state/v1
canonicalization	horizontal-reflection-min-serialization-sha256/v1
opening_ply_definition	one physical selected edge, including rebound edges
opening_id	phase	depth	generation_seed	state_hash	canonical_key	to_move	moves
test-d8-07545516cd0550ed4f544160d37b5f05618fa0b8fe7f2e463be63e93a9646f51	test	8	13195620135023452396	07545516cd0550ed4f544160d37b5f05618fa0b8fe7f2e463be63e93a9646f51	07545516cd0550ed4f544160d37b5f05618fa0b8fe7f2e463be63e93a9646f51	two	3,5;3,4;4,3;4,4;3,5;2,4;1,5;2,5
test-d8-1396144a2a108860c3a55d6d93dd34d00885f64d935c6ba7ebe0a633d86db324	test	8	7662380870734617346	1396144a2a108860c3a55d6d93dd34d00885f64d935c6ba7ebe0a633d86db324	8858ca4c0ab445058e1405ea1b462033e4c53afb1f3a15b2ea41941a2c234ac5	two	5,5;5,4;4,4;3,3;4,2;5,2;4,1;4,2
test-d8-653ee786cb8a9fdaad73e6a2e43e1b89d99b4b57debe53cd055e4ca778437c80	test	8	6609628973145552580	653ee786cb8a9fdaad73e6a2e43e1b89d99b4b57debe53cd055e4ca778437c80	1d9f98128c73fbe11fb3c828d13b2173f711b95aa32300775b9a21f7220ef433	one	5,5;6,5;6,4;7,5;8,6;7,7;8,8;7,9
test-d8-eb340aa2b9ea4af5a8836ff9f8700ffdf54dd724f8df2c1154e5680d2fae8d98	test	8	8157733899827828251	eb340aa2b9ea4af5a8836ff9f8700ffdf54dd724f8df2c1154e5680d2fae8d98	38a4b61402e3fc370ec1893bc8ed399d134c94cbcc37153a0520b1a7729a278a	one	5,6;4,5;3,4;4,3;5,4;6,3;5,3;4,2
test-d8-bcbef0f83d2a7f08db786807caba43adfd1fa82770ddac0e6be6635af7b564ca	test	8	9016573406563979980	bcbef0f83d2a7f08db786807caba43adfd1fa82770ddac0e6be6635af7b564ca	b65a2bf40df699cc525c8861aa4868710f34be6735afe32df062cf745d7e5f83	two	4,7;3,6;2,5;3,4;4,3;5,2;4,2;5,1
test-d8-6e0191f27579abfb3889cc6e60a144dd63d2c0b8db656bbc48783fea3ceb9d5b	test	8	14566627427523433350	6e0191f27579abfb3889cc6e60a144dd63d2c0b8db656bbc48783fea3ceb9d5b	c76fd98c80e25ddc15cd92e7b2b764d68424e6fd612f5ac6759c10d22bb4e445	one	5,5;5,4;4,3;5,3;6,2;6,3;7,3;7,4
test-d8-90482424bd32d20f8bdcfa259c50847d39724eb7ccccefb914c899bc09db72f8	test	8	16008052863135035272	90482424bd32d20f8bdcfa259c50847d39724eb7ccccefb914c899bc09db72f8	d567166b1cda8d055e0b2d4c2f171cc8b273de40fbab8fa1ea7536b18080b22b	one	4,5;5,6;6,7;6,8;7,7;7,8;8,8;7,7
test-d8-45cd7412ec99c3f906f7689ffddc5e40c108ed6fb911cf53142818a61d68045a	test	8	13220552820712749298	45cd7412ec99c3f906f7689ffddc5e40c108ed6fb911cf53142818a61d68045a	1fffe9b65cef2aa9a583e51403cf51f41ceb8ffe6999698afdc613eceb111af1	one	5,6;6,6;7,7;7,6;8,6;7,5;8,4;7,4
test-d8-dccde1a28993423f13218764ec29bb9e949718ef15a52ca4e1de9f7b9dd54b93	test	8	9042421975782379656	dccde1a28993423f13218764ec29bb9e949718ef15a52ca4e1de9f7b9dd54b93	dccde1a28993423f13218764ec29bb9e949718ef15a52ca4e1de9f7b9dd54b93	one	3,6;4,5;5,4;4,3;4,4;3,3;3,2;2,2
test-d8-239263297d759b00fbbcf9b8abb6d8ad82fb3e16e0c2d20a0006a5cb3480e155	test	8	6620930824799467416	239263297d759b00fbbcf9b8abb6d8ad82fb3e16e0c2d20a0006a5cb3480e155	239263297d759b00fbbcf9b8abb6d8ad82fb3e16e0c2d20a0006a5cb3480e155	two	4,7;5,8;4,8;3,9;3,10;2,9;1,9;0,8
